property_id,property_name,listing_type,price_zar,price_tier,review_count,demand_score,url,ingested_at
133659.0,The Hive - Sunset,Lodge,3334.0,Luxury,2.0,0.28,https://www.lekkeslaap.co.za/accommodation/the-hive---sunset,2026-06-27T11:22:33.756257
101326.0,The Pyramid,Lodge,3000.0,Luxury,0.0,0.0,https://www.lekkeslaap.co.za/accommodation/the-pyramid,2026-06-27T11:22:33.756257
126600.0,As Featured on Instagram The Cloud Hive,Lodge,3334.0,Luxury,0.0,0.0,https://www.lekkeslaap.co.za/accommodation/the-cloud-hive,2026-06-27T11:22:33.756257
146647.0,Tsitsikamma BnB & Self-Catering Studios,B&B,1050.0,Mid-Range,1.0,0.09,https://www.lekkeslaap.co.za/accommodation/storms-river-self-catering-apartments,2026-06-27T11:22:33.756257
83255.0,Beulahs House,Self Catering,1890.0,Premium,31.0,3.44,https://www.lekkeslaap.co.za/accommodation/beulahs-house,2026-06-27T11:22:33.756257
123932.0,The Hive - Jungle,Lodge,3000.0,Luxury,0.0,0.0,https://www.lekkeslaap.co.za/accommodation/the-hive---jungle,2026-06-27T11:22:33.756257
146839.0,Britannia Breeze,Self Catering,714.0,Mid-Range,18.0,1.67,https://www.lekkeslaap.co.za/accommodation/britannia-breeze,2026-06-27T11:22:33.756257
38848.0,Duifieklip,Self Catering,2640.0,Luxury,80.0,11.11,https://www.lekkeslaap.co.za/accommodation/duifieklip,2026-06-27T11:22:33.756257
98741.0,BoHo,Self Catering,1000.0,Mid-Range,31.0,2.87,https://www.lekkeslaap.co.za/accommodation/boho,2026-06-27T11:22:33.756257
131703.0,Oseaan huisie,Self Catering,1167.0,Mid-Range,33.0,3.06,https://www.lekkeslaap.co.za/accommodation/oseaan-huisie,2026-06-27T11:22:33.756257
91009.0,Casa Omi,Self Catering,560.0,Budget,45.0,3.33,https://www.lekkeslaap.co.za/accommodation/casa-omi,2026-06-27T11:22:33.756257
113245.0,Soetdoring 3,Guest House,700.0,Mid-Range,32.0,2.96,https://www.lekkeslaap.co.za/accommodation/soetdoring-3,2026-06-27T11:22:33.756257
156849.0,Bushwillow Estate - Kudu Plaas,Self Catering,2450.0,Premium,0.0,0.0,https://www.lekkeslaap.co.za/accommodation/bushwillow-estate---kudu-plaas,2026-06-27T11:22:33.756257
15247.0,Bietjie Vrede,Self Catering,675.0,Budget,112.0,8.3,https://www.lekkeslaap.co.za/accommodation/bietjie-vrede,2026-06-27T11:22:33.756257
45881.0,Milorho Lodge,Lodge,1450.0,Premium,104.0,11.56,https://www.lekkeslaap.co.za/accommodation/milorho-lodge,2026-06-27T11:22:33.756257
46671.0,The Log Cabin,Lodge,1791.0,Premium,31.0,3.44,https://www.lekkeslaap.co.za/accommodation/the-log-cabin,2026-06-27T11:22:33.756257
95.0,5 Seasons Guest House,Guest House,3780.0,Luxury,28.0,3.89,https://www.lekkeslaap.co.za/accommodation/5-seasons,2026-06-27T11:22:33.756257
107300.0,Heaven's View Luxury Villa,Self Catering,4761.0,Luxury,3.0,0.42,https://www.lekkeslaap.co.za/accommodation/heavens-view-luxury-villa,2026-06-27T11:22:33.756257
13040.0,Stellenbosch Cottage,Self Catering,2600.0,Luxury,39.0,5.42,https://www.lekkeslaap.co.za/accommodation/stellenbosch-self-catering-cottage,2026-06-27T11:22:33.756257
115029.0,As Featured on Instagram Serenity Luxury Villa,Self Catering,2093.0,Premium,5.0,0.56,https://www.lekkeslaap.co.za/accommodation/serenity-luxury-villa,2026-06-27T11:22:33.756257
7986.0,Groenvlei Guest Farm,Guest House,1450.0,Premium,207.0,23.0,https://www.lekkeslaap.co.za/accommodation/groenvlei-guest-farm,2026-06-27T11:22:33.756257
54483.0,De Haas Living @ Die Laan 40,Guest House,1820.0,Premium,50.0,5.56,https://www.lekkeslaap.co.za/accommodation/de-haas-living--die-laan-40,2026-06-27T11:22:33.756257
3828.0,Evergreen Lodge,Lodge,1880.0,Premium,64.0,7.11,https://www.lekkeslaap.co.za/accommodation/evergreen-lodge,2026-06-27T11:22:33.756257
126510.0,Maison la Bruyere,Self Catering,10200.0,Luxury,9.0,1.25,https://www.lekkeslaap.co.za/accommodation/maison-la-bruyere,2026-06-27T11:22:33.756257
79025.0,As Featured on Instagram La Ferme,Self Catering,1444.0,Premium,46.0,5.11,https://www.lekkeslaap.co.za/accommodation/la-ferme,2026-06-27T11:22:33.756257
123934.0,As Featured on Instagram Wildeberg Dam House Cottage,Self Catering,4650.0,Luxury,5.0,0.69,https://www.lekkeslaap.co.za/accommodation/dam-house-cottage,2026-06-27T11:22:33.756257
5720.0,Centre-Ville Guest House,Guest House,1530.0,Premium,113.0,12.56,https://www.lekkeslaap.co.za/accommodation/centre-ville-guest-house,2026-06-27T11:22:33.756257
85962.0,Artemis Cottages,Self Catering,1530.0,Premium,18.0,2.0,https://www.lekkeslaap.co.za/accommodation/artemis-cottages,2026-06-27T11:22:33.756257
30135.0,Mont Martre Chalets & Venue,Self Catering,3750.0,Luxury,9.0,1.25,https://www.lekkeslaap.co.za/accommodation/mont-martre-chalets,2026-06-27T11:22:33.756257
121565.0,Farm Sanctuary SA,Self Catering,1300.0,Premium,11.0,1.22,https://www.lekkeslaap.co.za/accommodation/farm-sanctuary-sa-47,2026-06-27T11:22:33.756257
2095.0,La Galiniere Guest Cottages,Self Catering,2300.0,Premium,63.0,7.0,https://www.lekkeslaap.co.za/accommodation/la-galiniere-guest-cottages,2026-06-27T11:22:33.756257
155481.0,Once Upon a Dome Riverside Glass Cabin,Self Catering,4000.0,Luxury,0.0,0.0,https://www.lekkeslaap.co.za/accommodation/once-upon-a-dome-riverside-glass-cabin,2026-06-27T11:22:33.756257
2526.0,Constantia Cottages,Self Catering,1538.0,Premium,44.0,4.89,https://www.lekkeslaap.co.za/accommodation/constantia-cottages,2026-06-27T11:22:33.756257
116272.0,Camellia Cottage - Bay Room,Self Catering,845.0,Mid-Range,17.0,1.57,https://www.lekkeslaap.co.za/accommodation/camellia-cottage-bay-room,2026-06-27T11:22:33.756257
117789.0,Casa Lola,Self Catering,750.0,Mid-Range,17.0,1.57,https://www.lekkeslaap.co.za/accommodation/casa-lola,2026-06-27T11:22:33.756257
110712.0,"Ballykeep Cottage, Constantia",Self Catering,1195.0,Mid-Range,4.0,0.37,https://www.lekkeslaap.co.za/accommodation/ballykeep-cottage,2026-06-27T11:22:33.756257
89828.0,Constantiaberg Eco Villa,Guest House,1050.0,Mid-Range,49.0,4.54,https://www.lekkeslaap.co.za/accommodation/constantia-villa-16,2026-06-27T11:22:33.756257
145439.0,Camellia Cottage - Pool Room.,Self Catering,845.0,Mid-Range,4.0,0.37,https://www.lekkeslaap.co.za/accommodation/camellia-cottage---pool-room,2026-06-27T11:22:33.756257
136532.0,Uitsig - Branch and Vine,Self Catering,1500.0,Premium,1.0,0.11,https://www.lekkeslaap.co.za/accommodation/uitsig---branch-and-vine,2026-06-27T11:22:33.756257
105194.0,Camellia Cottage - Courtyard Room,Self Catering,750.0,Mid-Range,39.0,3.61,https://www.lekkeslaap.co.za/accommodation/camellia-cottage-12,2026-06-27T11:22:33.756257
16892.0,The Strawberry Lane,Guest House,1400.0,Premium,12.0,1.33,https://www.lekkeslaap.co.za/accommodation/the-strawberry-lane,2026-06-27T11:22:33.756257
49018.0,Camelot in Constantia,Guest House,1600.0,Premium,40.0,4.44,https://www.lekkeslaap.co.za/accommodation/camelot-in-constantia,2026-06-27T11:22:33.756257
140629.0,Protea Rus,Guest House,765.0,Mid-Range,17.0,1.57,https://www.lekkeslaap.co.za/accommodation/protea-rus,2026-06-27T11:22:33.756257
98491.0,Grande Arvore Apartments,Self Catering,1015.0,Mid-Range,61.0,5.65,https://www.lekkeslaap.co.za/accommodation/grande-arvore,2026-06-27T11:22:33.756257
94810.0,77 On Church,Guest House,950.0,Mid-Range,65.0,6.02,https://www.lekkeslaap.co.za/accommodation/77-on-church,2026-06-27T11:22:33.756257
2480.0,Val du Charron Wine & Leisure Estate,Guest House,3050.0,Luxury,69.0,9.58,https://www.lekkeslaap.co.za/accommodation/val-du-charron-wine-and-olive-estate-guesthouse,2026-06-27T11:22:33.756257
64360.0,McBains,Lodge,867.0,Mid-Range,30.0,2.78,https://www.lekkeslaap.co.za/accommodation/mcbains,2026-06-27T11:22:33.756257
127878.0,62 on Burg,Self Catering,4200.0,Luxury,4.0,0.56,https://www.lekkeslaap.co.za/accommodation/62-on-burg,2026-06-27T11:22:33.756257
5363.0,Dunstone Estate,Guest House,1600.0,Premium,37.0,4.11,https://www.lekkeslaap.co.za/accommodation/dunstone-country-house,2026-06-27T11:22:33.756257
29040.0,Wellington Country House Guesthouse,Guest House,1440.0,Premium,42.0,4.67,https://www.lekkeslaap.co.za/accommodation/wellington,2026-06-27T11:22:33.756257
115001.0,Meerkatgat,Self Catering,950.0,Mid-Range,49.0,4.54,https://www.lekkeslaap.co.za/accommodation/meerkatgat,2026-06-27T11:22:33.756257
115919.0,Lavita eBella,Self Catering,842.0,Mid-Range,25.0,2.31,https://www.lekkeslaap.co.za/accommodation/lavita-ebella,2026-06-27T11:22:33.756257
22489.0,Lalapanzi Lodge,Lodge,3150.0,Luxury,32.0,4.44,https://www.lekkeslaap.co.za/accommodation/lalapanzi-lodge,2026-06-27T11:22:33.756257
104901.0,Palms 1,Self Catering,1688.0,Premium,39.0,4.33,https://www.lekkeslaap.co.za/accommodation/palms-1,2026-06-27T11:22:33.756257
93012.0,Coastal Sandz Strand (No 2 Sandz),Self Catering,1348.0,Premium,63.0,7.0,https://www.lekkeslaap.co.za/accommodation/no-2-sandz,2026-06-27T11:22:33.756257
17563.0,185 on BEACH Boutique Suites and Apartments,Self Catering,2040.0,Premium,119.0,13.22,https://www.lekkeslaap.co.za/accommodation/185-beach-road-boutique-suites-and-apartments,2026-06-27T11:22:33.756257
112250.0,Dai Heka Gastehuis,Guest House,990.0,Mid-Range,76.0,7.04,https://www.lekkeslaap.co.za/accommodation/dai-heka-gastehuis,2026-06-27T11:22:33.756257
48265.0,The Yard,Self Catering,1067.0,Mid-Range,56.0,5.19,https://www.lekkeslaap.co.za/accommodation/the-yard,2026-06-27T11:22:33.756257
112322.0,Hibernian Towers 1203,Self Catering,2800.0,Luxury,22.0,3.06,https://www.lekkeslaap.co.za/accommodation/hibernian-towers-1203-apartment,2026-06-27T11:22:33.756257
21563.0,Fleurpark 6,Self Catering,2771.0,Luxury,38.0,5.28,https://www.lekkeslaap.co.za/accommodation/fleurpark-6,2026-06-27T11:22:33.756257
117687.0,Piekfijn Robertson,Self Catering,1116.0,Mid-Range,39.0,3.61,https://www.lekkeslaap.co.za/accommodation/piekfijn-robertson,2026-06-27T11:22:33.756257
101983.0,Flute Cottage,Self Catering,2841.0,Luxury,12.0,1.67,https://www.lekkeslaap.co.za/accommodation/klawerjas-flute-cottage,2026-06-27T11:22:33.756257
144115.0,Winter Special! Winter Special! Parmant,Self Catering,1050.0,Mid-Range,13.0,1.2,https://www.lekkeslaap.co.za/accommodation/parmant,2026-06-27T11:22:33.756257
8543.0,DuVon Farmhouse,Self Catering,1250.0,Premium,112.0,12.44,https://www.lekkeslaap.co.za/accommodation/duvon-farmhouse,2026-06-27T11:22:33.756257
126508.0,Patmos Stay,Self Catering,1750.0,Premium,14.0,1.56,https://www.lekkeslaap.co.za/accommodation/patmos-stay,2026-06-27T11:22:33.756257
25796.0,Arnheim Guest Cottage,Self Catering,1800.0,Premium,87.0,9.67,https://www.lekkeslaap.co.za/accommodation/arnheim-guesthouse,2026-06-27T11:22:33.756257
75532.0,theLAB Robertson,B&B,2180.0,Premium,56.0,6.22,https://www.lekkeslaap.co.za/accommodation/thelab-robertson-13,2026-06-27T11:22:33.756257
69136.0,Hayburg House,Self Catering,1160.0,Mid-Range,72.0,6.67,https://www.lekkeslaap.co.za/accommodation/hayburg-house,2026-06-27T11:22:33.756257
121105.0,Pepper Cottage,Self Catering,3200.0,Luxury,10.0,1.39,https://www.lekkeslaap.co.za/accommodation/pepper-cottage,2026-06-27T11:22:33.756257
107965.0,Raisin Rest,Self Catering,1200.0,Premium,59.0,6.56,https://www.lekkeslaap.co.za/accommodation/raisin-rest,2026-06-27T11:22:33.756257
34948.0,Voni's Cottage,Self Catering,900.0,Mid-Range,34.0,3.15,https://www.lekkeslaap.co.za/accommodation/vonis-cottage,2026-06-27T11:22:33.756257
90825.0,Hartland Gastehuis,Self Catering,2300.0,Premium,17.0,1.89,https://www.lekkeslaap.co.za/accommodation/hartland-gastehuis,2026-06-27T11:22:33.756257
10059.0,Melkboomsdrift Guest House & Conference Centre,Guest House,3220.0,Luxury,97.0,13.47,https://www.lekkeslaap.co.za/accommodation/melkboomsdrift-guest-house--conference-centre,2026-06-27T11:22:33.756257
113390.0,Eikenhof Plaas,Self Catering,1400.0,Premium,26.0,2.89,https://www.lekkeslaap.co.za/accommodation/eikenhof-plaas,2026-06-27T11:22:33.756257
106906.0,Herdershuisie,Self Catering,1600.0,Premium,45.0,5.0,https://www.lekkeslaap.co.za/accommodation/herdershuisie,2026-06-27T11:22:33.756257
146799.0,Voni's Cottage 2,Self Catering,1100.0,Mid-Range,3.0,0.28,https://www.lekkeslaap.co.za/accommodation/vonis-cottage-2,2026-06-27T11:22:33.756257
146574.0,13 On Ash,B&B,1170.0,Mid-Range,3.0,0.28,https://www.lekkeslaap.co.za/accommodation/13-on-ash,2026-06-27T11:22:33.756257
107381.0,Nama-Nama Guest Rooms,B&B,810.0,Mid-Range,95.0,8.8,https://www.lekkeslaap.co.za/accommodation/nama-nama-guest-room,2026-06-27T11:22:33.756257
145572.0,Nama Qua Game Reserve,Self Catering,350.0,Budget,12.0,0.89,https://www.lekkeslaap.co.za/accommodation/nama---qua-game-reserve,2026-06-27T11:22:33.756257
105242.0,As Featured on Instagram White House,Self Catering,3200.0,Luxury,19.0,2.64,https://www.lekkeslaap.co.za/accommodation/white-house-74,2026-06-27T11:22:33.756257
7384.0,Dassenheuwel Farm Stay,Self Catering,1155.0,Mid-Range,83.0,7.69,https://www.lekkeslaap.co.za/accommodation/dassenheuwel-farm-stay,2026-06-27T11:22:33.756257
77331.0,L'Bloom Country House,Self Catering,2934.0,Luxury,22.0,3.06,https://www.lekkeslaap.co.za/accommodation/lbloom-country-house,2026-06-27T11:22:33.756257
9059.0,Mont Rouge Cottages,Self Catering,2040.0,Premium,65.0,7.22,https://www.lekkeslaap.co.za/accommodation/mont-rouge-cottages,2026-06-27T11:22:33.756257
29513.0,Vindoux Guest Farm & Spa,Guest House,844.0,Mid-Range,172.0,15.93,https://www.lekkeslaap.co.za/accommodation/vindoux-guest-farm--spa,2026-06-27T11:22:33.756257
77082.0,Duikersdrift Winelands Country Escape,Self Catering,1670.0,Premium,44.0,4.89,https://www.lekkeslaap.co.za/accommodation/duikersdrift-winelands-country-escape,2026-06-27T11:22:33.756257
25667.0,Saronsberg Vineyard Cottages,Self Catering,1600.0,Premium,181.0,20.11,https://www.lekkeslaap.co.za/accommodation/saronsberg-vineyard-cottages-98,2026-06-27T11:22:33.756257
84065.0,Villa Tarentaal,Self Catering,1190.0,Mid-Range,56.0,5.19,https://www.lekkeslaap.co.za/accommodation/villa-tarentaal-17,2026-06-27T11:22:33.756257
46124.0,Fisaasbos se Huis,Self Catering,2800.0,Luxury,28.0,3.89,https://www.lekkeslaap.co.za/accommodation/fisaasbos,2026-06-27T11:22:33.756257
123473.0,As Featured on Instagram Bergsicht Country Cottages - Southern Belle,Self Catering,1900.0,Premium,23.0,2.56,https://www.lekkeslaap.co.za/accommodation/bergsicht-country-southern-belle-cottage,2026-06-27T11:22:33.756257
112120.0,As Featured on Instagram The Firemaster House,Self Catering,4080.0,Luxury,8.0,1.11,https://www.lekkeslaap.co.za/accommodation/the-firemaster-house,2026-06-27T11:22:33.756257
123475.0,Bergsicht Country Cottages - Laetitia,Self Catering,1900.0,Premium,41.0,4.56,https://www.lekkeslaap.co.za/accommodation/bergsicht-country-laetitia-farm-cottage,2026-06-27T11:22:33.756257
100594.0,Dorpsig Cottage,Self Catering,1683.0,Premium,21.0,2.33,https://www.lekkeslaap.co.za/accommodation/dorpsig-cottage,2026-06-27T11:22:33.756257
112380.0,Stirling Huis,Self Catering,900.0,Mid-Range,37.0,3.43,https://www.lekkeslaap.co.za/accommodation/stirling-huis,2026-06-27T11:22:33.756257
122134.0,Sun Hill Cottage,Self Catering,800.0,Mid-Range,57.0,5.28,https://www.lekkeslaap.co.za/accommodation/sun-hill-cottage,2026-06-27T11:22:33.756257
6401.0,Skinkikofi,Guest House,1350.0,Premium,93.0,10.33,https://www.lekkeslaap.co.za/accommodation/skinkikofi-manor,2026-06-27T11:22:33.756257
35291.0,d'Olyfboom Guest House,B&B,2900.0,Luxury,54.0,7.5,https://www.lekkeslaap.co.za/accommodation/dolyfboom-guest-house,2026-06-27T11:22:33.756257
32798.0,Paarl Mountain Lodge,Lodge,1620.0,Premium,48.0,5.33,https://www.lekkeslaap.co.za/accommodation/paarl-mountain-lodge,2026-06-27T11:22:33.756257
119721.0,Royal Beauty,Self Catering,810.0,Mid-Range,6.0,0.56,https://www.lekkeslaap.co.za/accommodation/royal-beauty,2026-06-27T11:22:33.756257
146844.0,Swannie Creek,Self Catering,2667.0,Luxury,5.0,0.69,https://www.lekkeslaap.co.za/accommodation/swannie-creek,2026-06-27T11:22:33.756257
117933.0,Annex at Pippins,Self Catering,1850.0,Premium,14.0,1.56,https://www.lekkeslaap.co.za/accommodation/annex-at-pippins,2026-06-27T11:22:33.756257
106953.0,Blissful Country Garden Cottage,Self Catering,1158.0,Mid-Range,53.0,4.91,https://www.lekkeslaap.co.za/accommodation/blissful-garden-cottage,2026-06-27T11:22:33.756257
66839.0,Galileo Farm,Self Catering,1300.0,Premium,42.0,4.67,https://www.lekkeslaap.co.za/accommodation/galileo-farm,2026-06-27T11:22:33.756257
42029.0,Elgin Country Lodge,B&B,1600.0,Premium,38.0,4.22,https://www.lekkeslaap.co.za/accommodation/elgin-country-lodge,2026-06-27T11:22:33.756257
26881.0,As Featured on Instagram Belfield Wines and Farm Cottages,Self Catering,1147.0,Mid-Range,101.0,9.35,https://www.lekkeslaap.co.za/accommodation/belfield-wines-and-farm-cottages,2026-06-27T11:22:33.756257
40378.0,As Featured on Instagram Cheverells Farm Cottages,Self Catering,2100.0,Premium,13.0,1.44,https://www.lekkeslaap.co.za/accommodation/cheverells-farm-cottages,2026-06-27T11:22:33.756257
30350.0,Elgin Vintners Country House,Guest House,2040.0,Premium,27.0,3.0,https://www.lekkeslaap.co.za/accommodation/elgin-vintners-country-house,2026-06-27T11:22:33.756257
28679.0,Paul Wallace Wines and Guest Cottages,Self Catering,1300.0,Premium,54.0,6.0,https://www.lekkeslaap.co.za/accommodation/paul-wallace-wines-and-guest-cottages,2026-06-27T11:22:33.756257
148153.0,Acacia Country Garden Cottage,Self Catering,1250.0,Premium,6.0,0.67,https://www.lekkeslaap.co.za/accommodation/acacia-country-garden-cottage,2026-06-27T11:22:33.756257
16926.0,Astoni Guest Lodge Twins,Self Catering,968.0,Mid-Range,97.0,8.98,https://www.lekkeslaap.co.za/accommodation/twins-self-catering-accommodation,2026-06-27T11:22:33.756257
138675.0,5 on Ash,Self Catering,900.0,Mid-Range,4.0,0.37,https://www.lekkeslaap.co.za/accommodation/5-on-ash,2026-06-27T11:22:33.756257
91023.0,LouwDownOnVaal,Self Catering,13000.0,Luxury,1.0,0.14,https://www.lekkeslaap.co.za/accommodation/louwdownonvaal,2026-06-27T11:22:33.756257
131032.0,@Bijl Gastehuis,Self Catering,750.0,Mid-Range,15.0,1.39,https://www.lekkeslaap.co.za/accommodation/bijl-gastehuis,2026-06-27T11:22:33.756257
20740.0,La Vita Dreams Guesthouse,Guest House,882.0,Mid-Range,109.0,10.09,https://www.lekkeslaap.co.za/accommodation/la-vita-dreams-guesthouse,2026-06-27T11:22:33.756257
80667.0,Teen die Water VakansieHuis,Self Catering,4000.0,Luxury,5.0,0.69,https://www.lekkeslaap.co.za/accommodation/teen-die-water,2026-06-27T11:22:33.756257
17824.0,Vaal River Guest House,Guest House,850.0,Mid-Range,69.0,6.39,https://www.lekkeslaap.co.za/accommodation/vaal-river-guest-house,2026-06-27T11:22:33.756257
53679.0,4B on Delius,Guest House,1093.0,Mid-Range,34.0,3.15,https://www.lekkeslaap.co.za/accommodation/4b-on-delius,2026-06-27T11:22:33.756257
34996.0,Amadeus Guesthouse,Guest House,980.0,Mid-Range,103.0,9.54,https://www.lekkeslaap.co.za/accommodation/amadeus-guesthouse,2026-06-27T11:22:33.756257
127296.0,Vaal River Boathouse Bungalow,Self Catering,2115.0,Premium,2.0,0.22,https://www.lekkeslaap.co.za/accommodation/cloudrift-getaways,2026-06-27T11:22:33.756257
65367.0,Sage Cottage,Self Catering,5440.0,Luxury,27.0,3.75,https://www.lekkeslaap.co.za/accommodation/sage-cottage,2026-06-27T11:22:33.756257
84711.0,Good Riddin's Beach Cottage,Self Catering,1050.0,Mid-Range,49.0,4.54,https://www.lekkeslaap.co.za/accommodation/good-riddins-beach-cottage,2026-06-27T11:22:33.756257
17160.0,Woodlands Cottages and Camping,Self Catering,99.0,Budget,66.0,4.89,https://www.lekkeslaap.co.za/accommodation/woodlands-cottages-and-camping,2026-06-27T11:22:33.756257
103595.0,Dave's Dream,Self Catering,4000.0,Luxury,5.0,0.69,https://www.lekkeslaap.co.za/accommodation/daves-dream,2026-06-27T11:22:33.756257
149758.0,No. 2 Eastbourne Road @ Kenton on Sea,Self Catering,700.0,Mid-Range,3.0,0.28,https://www.lekkeslaap.co.za/accommodation/no-2-eastbourne-road--kenton-on-sea,2026-06-27T11:22:33.756257
103559.0,25 Vasco Da Gama,Self Catering,900.0,Mid-Range,18.0,1.67,https://www.lekkeslaap.co.za/accommodation/25-vasco-da-gama,2026-06-27T11:22:33.756257
77012.0,Heaven Scent,Self Catering,950.0,Mid-Range,29.0,2.69,https://www.lekkeslaap.co.za/accommodation/heaven-scent,2026-06-27T11:22:33.756257
114046.0,Oribi Haven Cottages,Self Catering,860.0,Mid-Range,16.0,1.48,https://www.lekkeslaap.co.za/accommodation/oribi-haven-cottages-59,2026-06-27T11:22:33.756257
48215.0,Sky Blue Guest House,Guest House,1400.0,Premium,16.0,1.78,https://www.lekkeslaap.co.za/accommodation/sky-blue-guest-house,2026-06-27T11:22:33.756257
150221.0,Idylla,Self Catering,800.0,Mid-Range,0.0,0.0,https://www.lekkeslaap.co.za/accommodation/idylla-3-bedroom-apartment,2026-06-27T11:22:33.756257
26155.0,Underhill Farm,Self Catering,1000.0,Mid-Range,82.0,7.59,https://www.lekkeslaap.co.za/accommodation/underhill-farm,2026-06-27T11:22:33.756257
103689.0,Die Klein Galery,B&B,1100.0,Mid-Range,45.0,4.17,https://www.lekkeslaap.co.za/accommodation/die-klein-galery,2026-06-27T11:22:33.756257
111963.0,10 on Berg,Self Catering,1785.0,Premium,3.0,0.33,https://www.lekkeslaap.co.za/accommodation/10-on-berg,2026-06-27T11:22:33.756257
157539.0,Olive Cottage,Self Catering,1870.0,Premium,0.0,0.0,https://www.lekkeslaap.co.za/accommodation/olive-cottage-99,2026-06-27T11:22:33.756257
122944.0,Villa Villiers,Self Catering,2640.0,Luxury,5.0,0.69,https://www.lekkeslaap.co.za/accommodation/villa-villiers,2026-06-27T11:22:33.756257
118423.0,Fairway Corner,Self Catering,3100.0,Luxury,14.0,1.94,https://www.lekkeslaap.co.za/accommodation/fairway-corner,2026-06-27T11:22:33.756257
48552.0,Dennehof Farm Guesthouse,Self Catering,900.0,Mid-Range,73.0,6.76,https://www.lekkeslaap.co.za/accommodation/dennehof-farm-guesthouse,2026-06-27T11:22:33.756257
140378.0,Southern Yurts Malachite,Self Catering,2500.0,Luxury,0.0,0.0,https://www.lekkeslaap.co.za/accommodation/southern-yurts-malachite,2026-06-27T11:22:33.756257
34934.0,Theewaterskloof Country Estate,Self Catering,3000.0,Luxury,58.0,8.06,https://www.lekkeslaap.co.za/accommodation/theewaterskloof-country-estate,2026-06-27T11:22:33.756257
110258.0,10th Hole on Theewaterskloof Golf Estate,Self Catering,2950.0,Luxury,6.0,0.83,https://www.lekkeslaap.co.za/accommodation/10th-hole-on-theewaterskloof-golf-estate,2026-06-27T11:22:33.756257
16680.0,Alm-Ü,Self Catering,2700.0,Luxury,136.0,18.89,https://www.lekkeslaap.co.za/accommodation/alm-u,2026-06-27T11:22:33.756257
117828.0,Rest Guesthouse,Self Catering,1050.0,Mid-Range,4.0,0.37,https://www.lekkeslaap.co.za/accommodation/dullstroom-guest-house,2026-06-27T11:22:33.756257
105985.0,DullVino Apartment 8 Millers Cove,Self Catering,1388.0,Premium,30.0,3.33,https://www.lekkeslaap.co.za/accommodation/dullvino-apartment--millers-cove,2026-06-27T11:22:33.756257
106388.0,The Stables at Critchley,Self Catering,1050.0,Mid-Range,101.0,9.35,https://www.lekkeslaap.co.za/accommodation/the-stables-at-critchley,2026-06-27T11:22:33.756257
29797.0,The Beagle’s Nest,Self Catering,1350.0,Premium,86.0,9.56,https://www.lekkeslaap.co.za/accommodation/dullstroom-kruger-cottage,2026-06-27T11:22:33.756257
130746.0,Idlewood 1,Self Catering,3086.0,Luxury,2.0,0.28,https://www.lekkeslaap.co.za/accommodation/idlewood-1,2026-06-27T11:22:33.756257
30880.0,A'Damsview,Self Catering,900.0,Mid-Range,813.0,75.28,https://www.lekkeslaap.co.za/accommodation/adamsview,2026-06-27T11:22:33.756257
16722.0,Gariep Gardens,Self Catering,850.0,Mid-Range,333.0,30.83,https://www.lekkeslaap.co.za/accommodation/gariep-gardens-49,2026-06-27T11:22:33.756257
16528.0,Angela's Lodge,Self Catering,850.0,Mid-Range,254.0,23.52,https://www.lekkeslaap.co.za/accommodation/angelas-lodge-19,2026-06-27T11:22:33.756257
85725.0,Gariepview,Self Catering,797.0,Mid-Range,882.0,81.67,https://www.lekkeslaap.co.za/accommodation/gariep-view,2026-06-27T11:22:33.756257
16526.0,Rose Cottage,Self Catering,850.0,Mid-Range,432.0,40.0,https://www.lekkeslaap.co.za/accommodation/rose-cottage-96,2026-06-27T11:22:33.756257
82951.0,Little Haven,Guest House,1100.0,Mid-Range,198.0,18.33,https://www.lekkeslaap.co.za/accommodation/little-haven-11,2026-06-27T11:22:33.756257
18029.0,View Lodge,Guest House,940.0,Mid-Range,671.0,62.13,https://www.lekkeslaap.co.za/accommodation/view-lodge,2026-06-27T11:22:33.756257
3295.0,Stoneridge Guesthouse,Guest House,1300.0,Premium,176.0,19.56,https://www.lekkeslaap.co.za/accommodation/stoneridge-guesthouse,2026-06-27T11:22:33.756257
1831.0,Waschbank River Lodge,Lodge,1600.0,Premium,622.0,69.11,https://www.lekkeslaap.co.za/accommodation/waschbank-river-lodge,2026-06-27T11:22:33.756257
89049.0,Ruigtevallei Lodge,Guest House,1180.0,Mid-Range,179.0,16.57,https://www.lekkeslaap.co.za/accommodation/ruigtevallei-lodge,2026-06-27T11:22:33.756257
104221.0,As Featured on Instagram Kanaal Kooi,Self Catering,1650.0,Premium,32.0,3.56,https://www.lekkeslaap.co.za/accommodation/kanaal-kooi,2026-06-27T11:22:33.756257
79061.0,The Oasis Hotel,Hotel,1978.0,Premium,25.0,2.78,https://www.lekkeslaap.co.za/accommodation/the-oasis-hotel,2026-06-27T11:22:33.756257
27875.0,Le Must River Residence,Guest House,1318.0,Premium,16.0,1.78,https://www.lekkeslaap.co.za/accommodation/le-must-river-residence,2026-06-27T11:22:33.756257
9802.0,Riverbank Lodge,Guest House,1240.0,Premium,144.0,16.0,https://www.lekkeslaap.co.za/accommodation/riverbank-lodge,2026-06-27T11:22:33.756257
15635.0,BeMyGuest,Guest House,1370.0,Premium,131.0,14.56,https://www.lekkeslaap.co.za/accommodation/bemyguest,2026-06-27T11:22:33.756257
